//DATASET,
//created,Wed, 02 Dec 2020 15:11:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.670242224207463
191.7,1.06571951499539
191.8,1.4393338822566
191.9,1.78059056696423
192,2.07920134932501
192.2,2.51290316109856
192.6,2.6115178887852
192.7,2.49645654228408
192.8,2.34939797616445
193,2.03920446882056
193.1,1.91815209686667
193.5,2.0377241723855
193.6,2.23220557277471
193.7,2.46625654714098
193.9,2.93933385826033
194.1,3.21341201236713
194.3,3.12838354718264
194.4,2.95823321275243
194.5,2.74554544548001
194.6,2.53572609082345
194.7,2.38793095168518
194.8,2.3658281406715
194.9,2.52624746404675
195.1,3.53534823415367
195.2,4.40698411678814
195.3,5.4787750601194
195.6,9.17399018910612
195.7,10.2355108097339
195.8,11.0439515637527
195.9,11.5285492885805



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-57.290836532301
191.80953125,192.009375,-56.4258193851936
192.009375,192.20921875,-55.7486634965349
192.20921875,192.4090625,-55.3278426581469
192.4090625,192.60890625,-55.1880335152901
192.60890625,192.80875,-55.2876094871535
192.80875,193.00859375,-55.5109684184443
193.00859375,193.2084375,-55.6907214155208
193.2084375,193.40828125,-55.6631802905524
193.40828125,193.608125,-55.3454763221035
193.608125,193.80796875,-54.7968566583113
193.80796875,194.0078125,-54.2164830101746
194.0078125,194.20765625,-53.8556373311174
194.20765625,194.4075,-53.8654112064947
194.4075,194.60734375,-54.1586359212052
194.60734375,194.8071875,-54.3762874989174
194.8071875,195.00703125,-54.0161658653762
195.00703125,195.206875,-52.7029548836969
195.206875,195.40671875,-50.4032090115356
195.40671875,195.6065625,-47.5796206646133
195.6065625,195.80640625,-45.0422201563739
195.80640625,196.00625,-43.6336078777368
196.00625,196.20609375,-43.8743800588516

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.9,4.31007719877856
193.6,4.60293492324915
194.5,5.45300542584334



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.4708608564187
191.80953125,192.009375,-57.6908599737739
192.009375,192.20921875,-57.0912843886487
192.20921875,192.4090625,-56.7377383789883
192.4090625,192.60890625,-56.6541060194389
192.60890625,192.80875,-56.8007480391414
192.80875,193.00859375,-57.0666317103919
193.00859375,193.2084375,-57.2902624165848
193.2084375,193.40828125,-57.3128952166249
193.40828125,193.608125,-57.053331386613
193.608125,193.80796875,-56.5679508409169
193.80796875,194.0078125,-56.0494151782986
194.0078125,194.20765625,-55.7427841027852
194.20765625,194.4075,-55.798996448097
194.4075,194.60734375,-56.1413077615387
194.60734375,194.8071875,-56.4303129078677
194.8071875,195.00703125,-56.1846615610198
195.00703125,195.206875,-55.0387841453936
195.206875,195.40671875,-52.9529769402907
195.40671875,195.6065625,-50.356610136871
195.6065625,195.80640625,-48.0099818837599
195.80640625,196.00625,-46.7060709459723
196.00625,196.20609375,-46.9351589490563

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.09005715310017
191.7,1.50250350958637
191.8,1.89273822738611
191.9,2.25006395686139
192.1,2.82528640159311
192.2,3.02552193146514
192.3,3.15984241992016
192.4,3.22594657663683
192.6,3.16685124474037
192.7,3.06020635739436
192.8,2.92106310471988
192.9,2.76935717480043
193,2.62641638296035
193.1,2.5135906407282
193.2,2.45101392586396
193.3,2.45305918190776
193.4,2.52849138396529
193.5,2.67365366240159
193.6,2.88007924773886
193.7,3.12635546997901
193.8,3.385110307965
193.9,3.62320830195794
194,3.80894645479399
194.1,3.9180348720269
194.3,3.85041926925846
194.4,3.68871721048474
194.5,3.48544097465347
194.7,3.15373332250889
194.8,3.15033694751894
194.9,3.33449213299415
195,3.74604529970572
195.1,4.40682409760097
195.2,5.31758370821425
195.3,6.43179575784107
195.4,7.68907292632485
195.5,8.99742192043814
195.7,11.3485973050172
195.9,12.6825455220153



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.250311341944
191.80953125,192.009375,-57.4544557149236
192.009375,192.20921875,-56.8404067252172
192.20921875,192.4090625,-56.4743006257272
192.4090625,192.60890625,-56.3801668577
192.60890625,192.80875,-56.5179945337369
192.80875,193.00859375,-56.7759012741044
193.00859375,193.2084375,-56.991301701174
193.2084375,193.40828125,-57.0045426453795
193.40828125,193.608125,-56.7341245018744
193.608125,193.80796875,-56.2369590057705
193.80796875,194.0078125,-55.706903832577
194.0078125,194.20765625,-55.3901599518703
194.20765625,194.4075,-55.4376809282783
194.4075,194.60734375,-55.7707745437327
194.60734375,194.8071875,-56.0463950025708
194.8071875,195.00703125,-55.7793540891423
195.00703125,195.206875,-54.6023117990697
195.206875,195.40671875,-52.4767100963642
195.40671875,195.6065625,-49.8380627130121
195.6065625,195.80640625,-47.4559072383586
195.80640625,196.00625,-46.1324863988816
196.00625,196.20609375,-46.3637494389239

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.29842778858505
191.8,2.11778060921715
192.1,3.07307164989678
192.4,3.49202192579718
192.7,3.34001752928108
192.8,3.20480295750651
192.9,3.05692732255014
193,2.91787271596004
193.1,2.80913017312136
193.2,2.75096175796119
193.4,2.83849764655946
193.5,2.98929044146452
193.6,3.20164439484372
193.9,3.96264204434769
194,4.1537583801929
194.1,4.26776686805604
194.2,4.28575444493177
194.7,3.53383111246896
195.2,5.76955004499553
195.3,6.90481735556814
195.8,12.747515766329



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.1397322827956
191.80953125,192.009375,-57.335921196044
192.009375,192.20921875,-56.7146108504598
192.20921875,192.4090625,-56.342205036384
192.4090625,192.60890625,-56.2428066118563
192.60890625,192.80875,-56.376218426589
192.80875,193.00859375,-56.6301313106957
193.00859375,193.2084375,-56.8414109877504
193.2084375,193.40828125,-56.8499459908013
193.40828125,193.608125,-56.574083723764
193.608125,193.80796875,-56.071003283498
193.80796875,194.0078125,-55.5351655434232
194.0078125,194.20765625,-55.2133477847684
194.20765625,194.4075,-55.2565136300774
194.4075,194.60734375,-55.5849942893857
194.60734375,194.8071875,-55.8539137758114
194.8071875,195.00703125,-55.5761484417648
195.00703125,195.206875,-54.3834605803306
195.206875,195.40671875,-52.2378707353773
195.40671875,195.6065625,-49.5779889576967
195.6065625,195.80640625,-47.1779962271452
195.80640625,196.00625,-45.8447822120452
196.00625,196.20609375,-46.0771374769329

//Parameterized
#Frequency,Power
#(THz),(dBm)
192,2.92532981604984
192.3,3.55106745784728
192.6,3.58075175637137
192.7,3.48037981609952
192.9,3.2011817613086
193,3.06407659027895
193.5,3.14762400554113
193.7,3.61833975105971
194,4.32672713638986
194.1,4.44320368998572
194.4,4.23316082648117
194.8,3.73504628120319
195,4.37004210230882
195.4,8.43206992039658
195.5,9.77244610687328



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.9088474935528
191.80953125,192.009375,-58.1602823983275
192.009375,192.20921875,-57.5894119515321
192.20921875,192.4090625,-57.2607909230429
192.4090625,192.60890625,-57.1980193420118
192.60890625,192.80875,-57.3621966120201
192.80875,193.00859375,-57.6439708433126
193.00859375,193.2084375,-57.88399668851
193.2084375,193.40828125,-57.9253080316839
193.40828125,193.608125,-57.6872852939904
193.608125,193.80796875,-57.2252579644927
193.80796875,194.0078125,-56.7295420332231
194.0078125,194.20765625,-56.442965968117
194.20765625,194.4075,-56.5164627508541
194.4075,194.60734375,-56.8771568595393
194.60734375,194.8071875,-57.1928326131336
194.8071875,195.00703125,-56.9896651275018
195.00703125,195.206875,-55.9055115226853
195.206875,195.40671875,-53.8984250659522
195.40671875,195.6065625,-51.3857139438514
195.6065625,195.80640625,-49.1094249351454
195.80640625,196.00625,-47.8441602598733
196.00625,196.20609375,-48.0689439485121

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.07243350889177
191.8,1.44630335468116
191.9,1.7878070435598
192,2.08665339849343
192.1,2.3337346552751
192.3,2.64300152244234
192.5,2.68847689980672
192.6,2.62005415570092
192.8,2.35818528575324
192.9,2.19888088824575
193,2.04823075471071
193.2,1.85598302034771
193.3,1.8484848114694
193.4,1.91350675194663
193.6,2.24216431657761
193.7,2.47640321046616
193.8,2.72321298189641
194,3.12491499916273
194.1,3.22424307219897
194.2,3.22892198327455
194.3,3.13948226758225
194.4,2.96946179521634
194.5,2.75691869662555
194.6,2.54727464176573
194.7,2.39970242799206
194.8,2.3778871616202
194.9,2.53867133910009
195,2.92169349137193
195.2,4.42098133320311
195.3,5.49342434953218
195.4,6.70751194220683
195.5,7.97355034461437
195.6,9.19058264717773
195.7,10.2526205390922
195.8,11.061451749488
195.9,11.5462878590494



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.8368147056279
191.80953125,192.009375,-58.0830842073983
192.009375,192.20921875,-57.507496267465
192.20921875,192.4090625,-57.1747775907214
192.4090625,192.60890625,-57.1085744654407
192.60890625,192.80875,-57.2698647303966
192.80875,193.00859375,-57.5490206679294
193.00859375,193.2084375,-57.7863450678183
193.2084375,193.40828125,-57.8245816572155
193.40828125,193.608125,-57.5830174024158
193.608125,193.80796875,-57.1171540242431
193.80796875,194.0078125,-56.6176904206145
194.0078125,194.20765625,-56.3278185891151
194.20765625,194.4075,-56.3984701593291
194.4075,194.60734375,-56.7561331597554
194.60734375,194.8071875,-57.0674133776238
194.8071875,195.00703125,-56.8572576497377
195.00703125,195.206875,-55.762968435851
195.206875,195.40671875,-53.7429650158444
195.40671875,195.6065625,-51.2165258220643
195.6065625,195.80640625,-48.9286896042914
195.80640625,196.00625,-47.6570786934604
196.00625,196.20609375,-47.8825687838748

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.744636374765509
191.8,1.51968031301409
192,2.16511108768646
192.2,2.60374280341933
192.3,2.72795056051635
192.4,2.78486737184022
192.5,2.77686792034283
192.6,2.70992685533101
192.7,2.59635696443678
192.8,2.45070104738851
192.9,2.29264554971767
193,2.14326253951666
193.1,2.02366798406234
193.2,1.95378352973964
193.3,1.94785390447958
193.4,2.01458689706523
193.5,2.15041533929884
193.6,2.34701333305376
193.8,2.83200379436438
193.9,3.06052120731776
194,3.23734382291064
194.1,3.33827612629092
194.2,3.34440936721801
194.3,3.25633334248429
194.4,3.0876801017682
194.6,2.66886168446788
194.7,2.52363650418432
194.8,2.50484860486665
194.9,2.66947408952195
195,3.05718565829267
195.1,3.68977987088465
195.2,4.56834875258451
195.3,5.64765701355122
195.4,6.86884333416655
195.5,8.14183599287092
195.6,9.36527364678195
195.7,10.4327575454149
195.8,11.2456996123525
195.9,11.733045516859



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.6967336629079
191.80953125,192.009375,-57.9329528327225
192.009375,192.20921875,-57.3481869527325
192.20921875,192.4090625,-57.0074978596372
192.4090625,192.60890625,-56.9346223295574
192.60890625,192.80875,-57.0903018939605
192.80875,193.00859375,-57.3643717438657
193.00859375,193.2084375,-57.5964485560816
193.2084375,193.40828125,-57.6287090379858
193.40828125,193.608125,-57.3802563427615
193.608125,193.80796875,-56.906927720057
193.80796875,194.0078125,-56.4001699914509
194.0078125,194.20765625,-56.1038860629172
194.20765625,194.4075,-56.1690076232529
194.4075,194.60734375,-56.5207852117409
194.60734375,194.8071875,-56.8235283054368
194.8071875,195.00703125,-56.5997842860748
195.00703125,195.206875,-55.4857665915874
195.206875,195.40671875,-53.4406094948799
195.40671875,195.6065625,-50.8874385549292
195.6065625,195.80640625,-48.5771222890513
195.80640625,196.00625,-47.2931587511481
196.00625,196.20609375,-47.5200243181461

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.876808197089773
191.7,1.28063495647357
191.8,1.66242721032802
191.9,2.01159051682843
192,2.31774199467925
192.1,2.57170006783464
192.3,2.89320968123175
192.4,2.95364193881436
192.5,2.94882304383941
192.6,2.88476442446568
192.7,2.77384431724393
192.8,2.63068040638771
192.9,2.4750545076099
193,2.32813654813537
193.1,2.21113201168008
193.2,2.14404379111596
193.3,2.14116567480054
193.4,2.21122733329396
193.5,2.35062727503646
193.6,2.5509856988812
193.7,2.79105199106253
193.8,3.04364449587188
193.9,3.27582782278975
194,3.45606187995864
194.1,3.56011503911425
194.2,3.5690775207007
194.3,3.48365440851137
194.4,3.3176609683697
194.5,3.10960405630194
194.6,2.90539606111188
194.7,2.76473677939125
194.8,2.75183829364201
194.9,2.92393662390683
195,3.32077094279743
195.1,3.96414970639109
195.2,4.85503605006572
195.3,5.947699898312
195.5,8.46921743108884
195.6,9.70511599986821
195.7,10.7831945126618
195.8,11.6041338042047
195.9,12.0963622419948



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-59.0086352993825
191.80953125,192.009375,-58.267222839815
192.009375,192.20921875,-57.7028853256949
192.20921875,192.4090625,-57.3799398027477
192.4090625,192.60890625,-57.3219225338315
192.60890625,192.80875,-57.4901013907171
192.80875,193.00859375,-57.775506185379
193.00859375,193.2084375,-58.0192779154579
193.2084375,193.40828125,-58.064850785216
193.40828125,193.608125,-57.8317334407869
193.608125,193.80796875,-57.3750171188284
193.80796875,194.0078125,-56.8844893151675
194.0078125,194.20765625,-56.6024772591223
194.20765625,194.4075,-56.6799174238828
194.4075,194.60734375,-57.0448161150178
194.60734375,194.8071875,-57.3665876627827
194.8071875,195.00703125,-57.1731022552044
195.00703125,195.206875,-56.1029791074146
195.206875,195.40671875,-54.1137662663476
195.40671875,195.6065625,-51.6200518517361
195.6065625,195.80640625,-49.3597446910986
195.80640625,196.00625,-48.1032647995612
196.00625,196.20609375,-48.3270709589543

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,0.974539277835561
191.8,1.34468408686536
192,1.9779978598686
192.2,2.40589214047183
192.4,2.57796331405601
192.5,2.56606475582528
192.7,2.37877173130859
192.8,2.23006081490584
193,1.91662185989398
193.2,1.72053973703078
193.3,1.71086920699857
193.4,1.77352152264531
193.5,1.90497159345711
193.6,2.09695960207894
193.8,2.57254930000975
193.9,2.79657259700514
194.1,3.06631944430686
194.2,3.06898426351993
194.3,2.97765598117284
194.4,2.80574203867207
194.5,2.59108958020339
194.6,2.37888954464542
194.8,2.20205909247341
194.9,2.3575234688674
195.1,3.35342449864088
195.2,4.21689316168888
195.3,5.27982854579519
195.4,6.48408515675372
195.5,7.74049265527614
195.6,8.94865422881446
195.7,10.0031499817819
195.8,10.8062880939441
195.9,11.2876484049649



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.7401542695585
191.80953125,192.009375,-57.9794894572363
192.009375,192.20921875,-57.3975689929934
192.20921875,192.4090625,-57.0593507261303
192.4090625,192.60890625,-56.9885433113677
192.60890625,192.80875,-57.1459615148467
192.80875,193.00859375,-57.4216071057179
193.00859375,193.2084375,-57.6553096916652
193.2084375,193.40828125,-57.6894221211213
193.40828125,193.608125,-57.4431048106534
193.608125,193.80796875,-56.9720909231807
193.80796875,194.0078125,-56.4675949906277
194.0078125,194.20765625,-56.1732990114632
194.20765625,194.4075,-56.2401342849926
194.4075,194.60734375,-56.593734907038
194.60734375,194.8071875,-56.8991227556482
194.8071875,195.00703125,-56.6795904687688
195.00703125,195.206875,-55.5716904751793
195.206875,195.40671875,-53.5343349650506
195.40671875,195.6065625,-50.9894548476016
195.6065625,195.80640625,-48.6861100414557
195.80640625,196.00625,-47.405976968171
196.00625,196.20609375,-47.6324159410319

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.835832494993905
191.9,1.96576794015852
192.4,2.90131871094266
192.8,2.57488348637806
193.1,2.15301470638553
193.3,2.08123546143885
193.6,2.48775050433701
194.7,2.6899912483213
195.4,7.08539590191302
195.5,8.36772314850852
195.6,9.59975860390632



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.36304767021
191.80953125,192.009375,-57.5752984464405
192.009375,192.20921875,-56.9686492596757
192.20921875,192.4090625,-56.6089641610725
192.4090625,192.60890625,-56.5201981040909
192.60890625,192.80875,-56.6625301353417
192.80875,193.00859375,-56.9245124498988
193.00859375,193.2084375,-57.1441179049052
193.2084375,193.40828125,-57.1621585748726
193.40828125,193.608125,-56.8972893805779
193.608125,193.80796875,-56.406149971987
193.80796875,194.0078125,-55.8819854480019
194.0078125,194.20765625,-55.5704120118575
194.20765625,194.4075,-55.6223747840793
194.4075,194.60734375,-55.9601771590783
194.60734375,194.8071875,-56.2426359395504
194.8071875,195.00703125,-55.9865284984915
195.00703125,195.206875,-54.8254232559852
195.206875,195.40671875,-52.7201751706907
195.40671875,195.6065625,-50.1031521625698
195.6065625,195.80640625,-47.7391652255032
195.80640625,196.00625,-46.4257209473086
196.00625,196.20609375,-46.6558716083568

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.19189907665599
191.7,1.6084619191762
191.8,2.00272852901342
191.9,2.36395241054622
192,2.68160628804853
192.1,2.94639236384772
192.2,3.14987692227657
192.3,3.28717899168588
192.4,3.35599189375274
192.5,3.35875528322045
192.6,3.30156826715392
192.7,3.1969651089864
192.8,3.05974201372254
192.9,2.90990815472095
193,2.76886675038445
193.1,2.65803668705171
193.2,2.59761454507355
193.3,2.60201107036071
193.4,2.68000809851325
193.5,2.82792231282794
193.6,3.03724541010843
193.7,3.28648732669087
193.9,3.78910780677195
194,3.97747456656893
194.1,4.08896768663267
194.2,4.10467493357213
194.3,4.02557622950798
194.4,3.86592361820355
194.5,3.66493050381367
194.6,3.46928194445513
194.7,3.33950753190635
194.8,3.34064910756183
195,3.94914481004701
195.2,5.53848393733325
195.6,10.5152828271447
195.7,11.6186183594439
195.8,12.4586226263398



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-57.2999690415872
191.80953125,192.009375,-56.4356115743283
192.009375,192.20921875,-55.7590574093072
192.20921875,192.4090625,-55.3387579308468
192.4090625,192.60890625,-55.1993835270768
192.60890625,192.80875,-55.2993229960266
192.80875,193.00859375,-55.5230097573029
193.00859375,193.2084375,-55.7031010450588
193.2084375,193.40828125,-55.6759476535823
193.40828125,193.608125,-55.358694296358
193.608125,193.80796875,-54.8105657303449
193.80796875,194.0078125,-54.2306724886398
194.0078125,194.20765625,-53.870247380492
194.20765625,194.4075,-53.8803801953996
