//DATASET,
//created,Wed, 17 Feb 2021 00:17:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.007,195.2069,-55.2369
195.2069,195.4067,-53.1692
195.4067,195.6066,-50.592
195.6066,195.8064,-48.2615
195.8064,196.0062,-46.9664
196.0062,196.2061,-47.1945

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9955
191.7,1.4041
191.8,1.7906
191.9,2.1443
192,2.4548
192.1,2.7128
192.2,2.9101
192.3,3.0416
192.4,3.1052
192.5,3.1032
192.6,3.0418
192.7,2.9332
192.8,2.7923
192.9,2.6389
193,2.4942
193.2,2.3149
193.3,2.3148
193.4,2.3878
193.5,2.5304
193.6,2.7342
193.7,2.9777
193.8,3.2337
193.9,3.4692
194,3.6525
194.1,3.7593
194.2,3.7708
194.3,3.6878
194.5,3.3188
194.6,3.1178
194.9,3.1524
195,3.5575
195.1,4.2105
