//DATASET,
//created,Mon, 01 Feb 2021 19:08:41 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.1454
191.8095,192.0094,-57.342
192.0094,192.2092,-56.721
192.2092,192.4091,-56.349
192.4091,192.6089,-56.2498
192.6089,192.8088,-56.3835
192.8088,193.0086,-56.6376
193.0086,193.2084,-56.8491
193.2084,193.4083,-56.8578
193.4083,193.6081,-56.5823
193.6081,193.808,-56.0795
193.808,194.0078,-55.5439
194.0078,194.2077,-55.2224
194.2077,194.4075,-55.2658
194.4075,194.6073,-55.5945
194.6073,194.8072,-55.8638
194.8072,195.007,-55.5865
195.007,195.2069,-54.3946
195.2069,195.4067,-52.2501
195.4067,195.6066,-49.5913
195.6066,195.8064,-47.1922
195.8064,196.0062,-45.8595
196.0062,196.2061,-46.0918

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.3976
191.7,1.8225
191.9,2.594
192,2.9192
192.3,3.5444
192.4,3.6187
192.5,3.6264
192.6,3.5737
192.8,3.3399
193,3.0566
193.1,2.9498
193.3,2.9029
193.5,3.1395
193.6,3.3547
193.7,3.6099
193.8,3.8776
193.9,4.1242
194,4.3179
194.1,4.4342
194.3,4.3794
194.4,4.2239
194.5,4.0275
194.6,3.8374
194.8,3.7251
194.9,3.9266
195,4.3594
195.1,5.0453
195.2,5.9847
195.3,7.13
195.4,8.4194
195.5,9.7592
195.6,11.0442



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3583
191.8095,192.0094,-57.5702
192.0094,192.2092,-56.9632
192.2092,192.4091,-56.6033
192.4091,192.6089,-56.5143
192.6089,192.8088,-56.6564
192.8088,193.0086,-56.9182
193.0086,193.2084,-57.1376
193.2084,193.4083,-57.1555
193.4083,193.6081,-56.8904
193.6081,193.808,-56.399
193.808,194.0078,-55.8746
194.0078,194.2077,-55.5628
194.2077,194.4075,-55.6145
194.4075,194.6073,-55.9522
194.6073,194.8072,-56.2343
194.8072,195.007,-55.9777
195.007,195.2069,-54.816
195.2069,195.4067,-52.7099
195.4067,195.6066,-50.0919
195.6066,195.8064,-47.7272
195.8064,196.0062,-46.4133
196.0062,196.2061,-46.6435

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.369
192.3,3.2928
192.6,3.3075
192.8,3.0659
192.9,2.9161
193.4,2.6867
194.1,4.0965
194.4,3.8738
194.8,3.3491
195.2,5.5483
195.4,7.9416
195.5,9.2609



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6199
191.8095,192.0094,-57.8506
192.0094,192.2092,-57.2608
192.2092,192.4091,-56.9158
192.4091,192.6089,-56.8392
192.6089,192.8088,-56.9918
192.8088,193.0086,-57.2631
193.0086,193.2084,-57.4923
193.2084,193.4083,-57.5213
193.4083,193.6081,-57.2691
193.6081,193.808,-56.7916
193.808,194.0078,-56.2809
194.0078,194.2077,-55.9811
194.2077,194.4075,-56.0432
194.4075,194.6073,-56.3917
194.6073,194.8072,-56.6898
194.8072,195.007,-56.4586
195.007,195.2069,-55.3338
195.2069,195.4067,-53.2748
195.4067,195.6066,-50.7069
195.6066,195.8064,-48.3843
195.8064,196.0062,-47.0935
196.0062,196.2061,-47.3212

//Parameterized
#Frequency,Power
#(THz),(dBm)
