//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
194.6516,194.7514,-58.3122
194.7514,194.8512,-58.3412
194.8512,194.9511,-58.1928
194.9511,195.0509,-57.827
195.0509,195.1508,-57.2284
195.1508,195.2506,-56.3932
195.2506,195.3505,-55.3617
195.3505,195.4503,-54.1958
195.4503,195.5502,-52.9791
195.5502,195.65,-51.8103
195.65,195.7498,-50.7881
195.7498,195.8497,-50.0054
195.8497,195.9495,-49.5386
195.9495,196.0494,-49.4319
196.0494,196.1492,-49.7057
196.1492,196.2491,-50.3435
196.2491,196.3489,-51.3045
196.3489,196.4488,-52.5236
196.4488,196.5486,-53.9205
196.5486,196.6484,-55.4124
196.6484,196.7483,-56.9187
196.7483,196.8481,-58.3697
196.8481,196.948,-59.7111
196.948,197.0478,-60.906
197.0478,197.1477,-61.937
197.1477,197.2475,-62.7992
197.2475,197.3473,-63.5037
197.3473,197.4472,-64.0688
197.4472,197.547,-64.5208
197.547,197.6469,-64.8864
197.6469,197.7467,-65.1932
197.7467,197.8466,-65.4647
197.8466,197.9464,-65.7214
197.9464,198.0462,-65.9778
198.0462,198.1461,-66.2448
198.1461,198.2459,-66.5281
198.2459,198.3458,-66.8305
198.3458,198.4456,-67.1517
198.4456,198.5455,-67.4899
198.5455,198.6453,-67.8419
198.6453,198.7452,-68.204
198.7452,198.845,-68.5721
198.845,198.9448,-68.9423
198.9448,199.0447,-69.3105
199.0447,199.1445,-69.6742
199.1445,199.2444,-70.0311
199.2444,199.3442,-70.3732
199.3442,199.4441,-70.707
199.4441,199.5439,-71.0286
199.5439,199.6438,-71.3362
199.6438,199.7436,-71.6298
199.7436,199.8503,-71.9191

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,13.7995
192.3,14.8926
193.2,13.9905
193.3,13.969
193.4,14.0187
193.5,14.1362
193.8,14.7593
194.1,15.2134
194.2,15.2051
194.9,14.3777
195.1,15.2961
195.3,17.1226
195.4,18.2732
195.6,20.6366
195.7,21.6499
195.8,22.4219
195.9,22.8843



